"location_id","address_primary","city","state","zip","zip_suffix","unit_count","bsl_flag","building_type_code","land_use_code","address_confidence_code","county_geoid","block_geoid","h3_9","latitude","longitude"
1054709929,"801 DUNN DR","CRAIG","CO","81625","7938",2,"True","R",1,"1","08081","080810003002035","892680423d7ffff",40.54923733,-107.54975618
1054711011,"500 COUNTY ROAD 105","CRAIG","CO","81625","8943",1,"True","R",1,"1","08081","080810003002035","892680423c3ffff",40.54838724,-107.55490160
1379080570,"384 E JOHNSON LOOP","CRAIG","CO","81625","8921",1,"True","R",1,"1","08081","080810003002035","89268042067ffff",40.55581299,-107.54466267
1054709930,"1057 DUNN DR","CRAIG","CO","81625","7985",1,"True","R",1,"1","08081","080810003002035","8926804238bffff",40.54880129,-107.54454566
1379082060,"2050 CHAPMAN LN","CRAIG","CO","81625","8907",2,"True","R",1,"2","08081","080810003002035","8926804231bffff",40.54411182,-107.54887809
1054710002,"1222 COUNTY ROAD 105","CRAIG","CO","81625","8913",1,"True","R",1,"1","08081","080810003002035","892680422a7ffff",40.55261067,-107.55710692
1054711013,"673 DUNN DR","CRAIG","CO","81625","8013",1,"True","R",1,"1","08081","080810003002035","892680423c3ffff",40.54929233,-107.55236244
1054710707,"247 W 20TH ST","CRAIG","CO","81625","8905",1,"True","R",1,"1","08081","080810003002035","8926804231bffff",40.54460087,-107.55013922
1054711205,"722 DUNN DR","CRAIG","CO","81625","7987",1,"True","R",1,"1","08081","080810003002035","892680423d7ffff",40.55046745,-107.55083429
1054713856,"420 COUNTY ROAD 205","CRAIG","CO","81625","8926",1,"True","B",5,"2","08081","080810003002035","89268042063ffff",40.55599790,-107.54719092
1054710702,"422 COUNTY ROAD 105","CRAIG","CO","81625","8943",1,"True","R",1,"1","08081","080810003002035","892680423cfffff",40.54456786,-107.55223443
1054710839,"737 DUNN DR","CRAIG","CO","81625","7988",1,"True","R",1,"1","08081","080810003002035","892680423c3ffff",40.54869727,-107.55142335
1054712283,"154 E JOHNSON LOOP","CRAIG","CO","81625","8914",1,"True","R",1,"1","08081","080810003002035","8926804206fffff",40.55354176,-107.54694580
1054710003,"195 W JOHNSON LOOP","CRAIG","CO","81625","8965",1,"True","R",1,"1","08081","080810003002035","892680422a7ffff",40.55364877,-107.55436264
1054710708,"227 COUNTY ROAD 105","CRAIG","CO","81625","8900",1,"True","R",1,"1","08081","080810003002035","8926804231bffff",40.54457186,-107.54930114
1054710134,"40 ERVIN ST","CRAIG","CO","81625","8951",1,"True","R",1,"1","08081","080810003002035","892680423dbffff",40.55175058,-107.55659586
1106855539,"102 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3097",1,"True","R",1,"1","08107","081070006002004","89268004573ffff",40.47755616,-106.81580679
1106855499,"160 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3097",1,"True","R",1,"1","08107","081070006002004","89268004547ffff",40.47860127,-106.81803401
1106855547,"94 HILLSIDE DR","STEAMBOAT SPRINGS","CO","80487","",1,"True","R",1,"2","08107","081070006002004","89268004573ffff",40.47737114,-106.81557876
1106855531,"114 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3097",2,"True","R",1,"1","08107","081070006002004","89268004573ffff",40.47748015,-106.81632884
1106855509,"150 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3097",1,"True","R",1,"1","08107","081070006002004","89268004547ffff",40.47835024,-106.81801701
1106858412,"230 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3098",1,"True","R",1,"1","08107","081070006002004","8926800457bffff",40.47776818,-106.81834004
1106855548,"60 HILLSIDE DR","STEAMBOAT SPR","CO","80487","2500",2,"True","R",1,"1","08107","081070006002004","8926800457bffff",40.47711712,-106.81696780
1106855551,"66 HILLSIDE DR","STEAMBOAT SPR","CO","80487","2500",1,"True","R",1,"1","08107","081070006002004","89268004573ffff",40.47713712,-106.81649085
1106855444,"78 HILLSIDE DR","STEAMBOAT SPR","CO","80487","2500",1,"True","R",1,"1","08107","081070006002004","89268004573ffff",40.47697700,-106.81575678
1106855514,"210 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3098",1,"True","R",1,"1","08107","081070006002004","89268004547ffff",40.47803721,-106.81827803
1106855541,"250 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3098",1,"True","R",1,"1","08107","081070006002004","8926800457bffff",40.47753116,-106.81837804
1106855527,"270 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3098",1,"True","R",1,"1","08107","081070006002004","8926800457bffff",40.47718612,-106.81820603
1106855464,"290 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3098",1,"True","R",1,"1","08107","081070006002004","8926800457bffff",40.47704011,-106.81789599
1106855515,"140 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3097",1,"True","R",1,"1","08107","081070006002004","89268004547ffff",40.47809721,-106.81796790
1106855521,"130 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3097",1,"True","R",1,"1","08107","081070006002004","89268004547ffff",40.47787119,-106.81777898
1106858413,"84 HILLSIDE DR","STEAMBOAT SPR","CO","80487","2500",1,"True","R",1,"1","08107","081070006002004","89268004573ffff",40.47691000,-106.81543975
1106869488,"348 OLD FISH CREEK FALLS RD","STEAMBOAT SPR","CO","80487","9196",1,"True","R",1,"1","08107","081070006002005","8926800454bffff",40.48114152,-106.82507871
1106861666,"949 PALO VERDE LN","STEAMBOAT SPR","CO","80487","3072",4,"True","X",0,"1","08107","081070006002005","89268004557ffff",40.48315772,-106.81629083
1106861665,"935 PALO VERDE LN","STEAMBOAT SPR","CO","80487","3072",2,"True","X",0,"1","08107","081070006002005","89268004557ffff",40.48319172,-106.81658986
1106861224,"290 LOCUST CT","STEAMBOAT SPR","CO","80487","3071",4,"True","X",0,"1","08107","081070006002005","89268004557ffff",40.48309171,-106.81763497
1106855309,"433 CHERRY DR","STEAMBOAT SPR","CO","80487","3079",1,"True","R",1,"1","08107","081070006002005","89268004543ffff",40.48255766,-106.82269047
1106855290,"430 CHERRY DR","STEAMBOAT SPR","CO","80487","3080",1,"True","R",1,"1","08107","081070006002005","89268004553ffff",40.48302671,-106.82239544
1106855306,"429 CHERRY DR","STEAMBOAT SPR","CO","80487","3079",1,"True","R",1,"1","08107","081070006002005","89268004543ffff",40.48261767,-106.82235644
1106858183,"425 LUPINE DR","STEAMBOAT SPR","CO","80487","3081",2,"True","R",1,"1","08107","081070006002005","89268004543ffff",40.48128853,-106.82207341
1106858180,"426 WILLOW CT","STEAMBOAT SPR","CO","80487","3082",1,"True","R",1,"1","08107","081070006002005","89268004543ffff",40.48179058,-106.82221743
1106859959,"287 WILLETT CT","STEAMBOAT SPR","CO","80487","3234",3,"True","R",1,"2","08107","081070006002005","89268004557ffff",40.48251066,-106.81689589
1106858612,"35435 E US HIGHWAY 40","STEAMBOAT SPRINGS","CO","80487","",1,"True","B",2,"2","08107","081070005004025","89268004e0bffff",40.43562897,-106.81677388
1106858491,"772 WALTON POND CIR","STEAMBOAT SPR","CO","80487","1844",2,"True","R",1,"3","08107","081070005004022","8926800416fffff",40.44781119,-106.81819002
1106858554,"35455 E US HIGHWAY 40","STEAMBOAT SPRINGS","CO","80487","",2,"True","X",3,"2","08107","081070005004025","89268004e0bffff",40.43645705,-106.81832304
1106858494,"30 WALTON POND CIR","STEAMBOAT SPRINGS","CO","80487","",3,"True","R",1,"3","08107","081070005004022","8926800416fffff",40.44807621,-106.81820603
1106858550,"795 DOUGHERTY RD","STEAMBOAT SPR","CO","80487","1820",2,"True","B",6,"1","08107","081070005004023","89268004ec7ffff",40.44401281,-106.81714092
1106858333,"35495 E US HIGHWAY 40","STEAMBOAT SPR","CO","80487","",1,"True","B",3,"2","08107","081070005004025","89268004e0bffff",40.43731114,-106.81715692
1106858335,"35495 E US HIGHWAY 40 BLDG 3","STEAMBOAT SPR","CO","80487","",1,"True","B",3,"2","08107","081070005004025","89268004e03ffff",40.43748015,-106.81649585
1106858328,"35495 E US HIGHWAY 40 BLDG 2","STEAMBOAT SPR","CO","80487","",1,"True","B",3,"2","08107","081070005004025","89268004e0bffff",40.43751616,-106.81719592
1106858329,"35575 E US HIGHWAY 40","STEAMBOAT SPRINGS","CO","80487","",1,"True","B",3,"3","08107","081070005004025","89268004e03ffff",40.43698600,-106.81649585
1106858331,"35579 E US HIGHWAY 40","STEAMBOAT SPRINGS","CO","80487","",1,"True","B",3,"3","08107","081070005004025","89268004e0bffff",40.43709711,-106.81719092
1106858334,"35593 E US HIGHWAY 40","STEAMBOAT SPRINGS","CO","80487","",1,"True","B",3,"3","08107","081070005004025","89268004e03ffff",40.43731614,-106.81649585
1106858330,"35609 E US HIGHWAY 40","STEAMBOAT SPRINGS","CO","80487","",1,"True","B",3,"3","08107","081070005004025","89268004e03ffff",40.43763117,-106.81649085
1106869370,"905 WEISS DR","STEAMBOAT SPR","CO","80487","",1,"True","B",3,"2","08107","081070005004026","8926800416fffff",40.44823723,-106.81706791
1106869371,"905 WEISS DR BLDG 2","STEAMBOAT SPR","CO","80487","",1,"True","B",3,"2","08107","081070005004026","8926800416fffff",40.44818122,-106.81711292
1106858493,"795 WALTON POND CIR","STEAMBOAT SPR","CO","80487","1844",3,"True","R",1,"3","08107","081070005004026","8926800416fffff",40.44850026,-106.81771798
1106858501,"784 WALTON POND CIR","STEAMBOAT SPRINGS","CO","80487","",3,"True","R",1,"3","08107","081070005004026","8926800416fffff",40.44834124,-106.81782399
1106858332,"35583 E US HIGHWAY 40","STEAMBOAT SPRINGS","CO","80487","",1,"True","B",3,"3","08107","081070005004025","89268004e03ffff",40.43714012,-106.81649585
1106859087,"840 WEISS DR","STEAMBOAT SPR","CO","80487","",3,"True","R",1,"2","08107","081070005004027","8926800416fffff",40.44971138,-106.81836704
1106859084,"812 WEISS DR","STEAMBOAT SPRINGS","CO","80487","",3,"True","R",1,"3","08107","081070005004027","8926800416fffff",40.44955136,-106.81860107
1106859086,"822 WEISS DR","STEAMBOAT SPRINGS","CO","80487","",3,"True","R",1,"3","08107","081070005004027","8926800416fffff",40.44933034,-106.81869507
1106859085,"876 WEISS DR","STEAMBOAT SPRINGS","CO","80487","",3,"True","R",1,"3","08107","081070005004027","8926800416fffff",40.44945235,-106.81767397
1106858492,"852 WEISS DR","STEAMBOAT SPRINGS","CO","80487","",3,"True","R",1,"3","08107","081070005004027","8926800416fffff",40.44850826,-106.81858406
1106859089,"935 CONFLUENCE CT","STEAMBOAT SPR","CO","80487","",1,"True","B",3,"1","08107","081070005004028","8926800416bffff",40.45035744,-106.81924513
1106869700,"940 CONFLUENCE CT BLDG 3","STEAMBOAT SPR","CO","80487","9750",2,"True","R",1,"2","08107","081070005004028","8926800416bffff",40.45065647,-106.81933914
1106869698,"940 CONFLUENCE CT BLDG 2","STEAMBOAT SPR","CO","80487","9749",3,"True","R",1,"2","08107","081070005004028","8926800416bffff",40.45068147,-106.81927813
1106859758,"956 CONFLUENCE CT","STEAMBOAT SPR","CO","80487","",1,"True","R",1,"2","08107","081070005004028","8926800416bffff",40.45070748,-106.81904511
1054712249,"801 E VICTORY WAY","CRAIG","CO","81625","1225",1,"True","B",8,"1","08081","080810005005016","89268040537ffff",40.51478088,-107.53699580
1054712250,"809 E VICTORY WAY","CRAIG","CO","81625","",1,"True","B",3,"2","08081","080810005005016","89268040537ffff",40.51483189,-107.53664587
1054719267,"1243 E VICTORY WAY","CRAIG","CO","81625","1135",1,"True","R",1,"1","08081","080810005005016","89268042acbffff",40.51445085,-107.53270648
1054712260,"1121 E VICTORY WAY","CRAIG","CO","81625","1133",1,"True","R",1,"1","08081","080810005005016","89268042acbffff",40.51460187,-107.53413462
1054712243,"1027 E VICTORY WAY","CRAIG","CO","81625","",1,"True","B",2,"1","08081","080810005005016","89268040537ffff",40.51471188,-107.53468967
1379082056,"923 E VICTORY WAY","CRAIG","CO","81625","1226",1,"True","B",3,"1","08081","080810005005016","89268040537ffff",40.51462187,-107.53573478
1054712261,"1219 E VICTORY WAY","CRAIG","CO","81625","1135",1,"True","R",1,"1","08081","080810005005016","89268042adbffff",40.51489689,-107.53303951
